Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CH,ZA,,1,,teeth,,,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CH,ZW,,,1,teeth,,,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CN,MW,,,2,teeth,g,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZW,,,1,teeth,,,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,MW,,,1,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,CD,,,1,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,MW,,,1,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,ZW,,,1,teeth,,,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,MW,,1,5,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,ZM,,2,,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,ZW,,,1,teeth,,,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GR,MW,,,1,teeth,g,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GR,MW,,,2,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IT,MW,,,1,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IT,ZW,,,3,teeth,,,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,JP,CH,UG,,667,teeth,kg,,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,KP,MW,,,4,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,NO,MW,,,1,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,TW,MW,,,1,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,IN,XX,2,,teeth,,T,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,MW,,,2,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,3,,teeth,,,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZM,,1,,teeth,,,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,59,,teeth,,T,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,,54,teeth,,,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,ZA,,1,,teeth,,P,
1985,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,ZW,,,1,teeth,,,
1985,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,2,,teeth,pairs,P,
1985,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,,2,teeth,,E,W
1985,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,,35,teeth,,P,W
1985,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,19,,teeth,,P,
1985,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,,13,teeth,,T,W
1985,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,13,,teeth,,T,
1985,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,JP,DK,GL,,1,teeth,,T,
1986,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,HK,TH,,,79,teeth,kg,,
1986,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,NO,SE,,,10,teeth,,,
1986,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,,3,teeth,,P,W
1986,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,1,,teeth,,P,
1986,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,AU,,1,,teeth,,,
1986,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,BS,XX,1,,teeth,,,
1986,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,CA,XX,4,,teeth,,,I
1986,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,CA,,10,,teeth,,T,
1986,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,FJ,,1,,teeth,,,I
1986,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,XX,,17,,teeth,,,
1986,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,GB,ZM,,155,,teeth,,S,
1986,I,Babyrousa babyrussa,Mammalia,Artiodactyla,Suidae,Babyrousa,US,PG,,6,,teeth,,T,
1986,I,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,FR,US,,8,,teeth,,S,
1986,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,4,teeth,,,
1986,II,Papio hamadryas,Mammalia,Primates,Cercopithecidae,Papio,DE,NA,,4,,teeth,,P,
1986,II,Stenella attenuata,Mammalia,Cetacea,Delphinidae,Stenella,GB,US,,,20,teeth,,,
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,DE,ZW,,5,teeth,kg,T,
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,XX,,1,,teeth,,,I
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,TG,XX,1,,teeth,,,
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,TZ,,,1,teeth,,P,
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CM,,10,,teeth,,,
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,,5,teeth,,H,
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,4,,teeth,,,
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,ZW,,,2,teeth,,,
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,TZ,,,2,teeth,,H,
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,DE,TZ,,8240,teeth,,T,
1986,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZW,,4,,teeth,,H,
1986,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,DK,GL,,,1,teeth,,E,W
1986,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,DK,GL,,,32,teeth,,P,W
1986,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,FR,GL,,,1,teeth,,P,W
1986,II,Arctocephalus gazella,Mammalia,Carnivora,Otariidae,Arctocephalus,GB,XX,,30,,teeth,,S,
1986,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,DE,CA,,,1,teeth,sets,,
1986,II,Cetacea spp.,Mammalia,Cetacea,,,US,TO,XX,1,,teeth,,,
1986,III,Hippopotamidae spp.,Mammalia,Artiodactyla,Hippopotamidae,,FR,CA,,2,,teeth,,,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AE,ZW,,,1,teeth,,,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BW,XX,,17,,teeth,kg,T,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CA,ZW,,1,,teeth,,,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DK,TZ,,12,,teeth,,T,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,CM,,,2,teeth,,H,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,ZW,,,1,teeth,,,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,MW,,4,,teeth,,P,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,ZW,,,21,teeth,,,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IT,ZW,,,1,teeth,,,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,BW,ZW,2,,teeth,,,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,BW,,17,,teeth,kg,T,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,BW,,13,,teeth,,T,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,UG,40,,teeth,,T,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ML,,35,,teeth,,T,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,MW,,4,,teeth,,T,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,36,,teeth,,,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZA,,1,,teeth,kg,T,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,8,,teeth,,T,
1986,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,,20,teeth,,,
1986,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CA,GL,,,1,teeth,,P,W
1986,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CA,GL,,,9,teeth,,T,W
1986,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,16,,teeth,pairs,P,
1986,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,1,,teeth,pairs,T,
1986,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,,74,teeth,,P,W
1986,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,23,,teeth,,P,
1986,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,,2,teeth,,T,W
1986,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,2,,teeth,,T,
1987,I,Canis lupus,Mammalia,Carnivora,Canidae,Canis,DK,GL,,,1,teeth,,P,W
1987,I,Sotalia spp.,Mammalia,Cetacea,Delphinidae,Sotalia,US,BR,,150,,teeth,,,
1987,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,FR,XX,10,,teeth,,T,
1987,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,US,LR,,3,,teeth,,,
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,175,,teeth,g,P,
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,,26,teeth,,P,W
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,15,,teeth,,P,
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,1,,teeth,,T,
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,FJ,AU,,,1,teeth,,P,
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,GB,US,XX,1,,teeth,kg,T,
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,NL,XX,,13,,teeth,,,I
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,SE,DK,XX,,2,teeth,,S,
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,SE,DK,,2,,teeth,,S,
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,AU,XX,2,,teeth,,,
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,HK,XX,1,,teeth,,,
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,PH,XX,3,,teeth,,,I
1987,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,XX,,7,,teeth,,,
1987,II,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,AU,PG,,,5,teeth,,,
1987,II,Delphinus delphis,Mammalia,Cetacea,Delphinidae,Delphinus,US,FR,,,7,teeth,,,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZW,,,1,teeth,,,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,500,,teeth,g,P,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,7,teeth,,,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,15,teeth,,,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CM,,10,,teeth,,,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,,1,teeth,,H,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,6,,teeth,,,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,IT,TZ,,,4,teeth,,H,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,TW,MW,,,250,teeth,g,P,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,ZW,,4,teeth,,H,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,130,4,teeth,,T,
1987,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,4,16,teeth,,,
1987,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,DE,GL,,,1,teeth,,P,W
1987,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,DK,GL,,,48,teeth,,P,W
1987,II,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,GB,GL,,,1,teeth,,P,W
1987,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,NZ,CA,,,1,teeth,,,
1987,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,DK,GL,,,9,teeth,,P,W
1987,II,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,DK,GL,,9,,teeth,,P,
1987,II,Cetacea spp.,Mammalia,Cetacea,,,US,AU,,3,,teeth,,,
1987,II,Cetacea spp.,Mammalia,Cetacea,,,US,TO,,1,,teeth,,,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BW,ZM,,274,,teeth,kg,T,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,BW,ZM,,110,,teeth,,T,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,CH,ZA,,,1,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DD,ZM,,,12,teeth,,T,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,CD,ZM,8,,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,MW,,4,,teeth,,H,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,TZ,,24,21,teeth,,H,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,TZ,,1,,teeth,,T,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZA,,,4,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZM,,24,,teeth,,H,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZM,,12,,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZM,,4,,teeth,,T,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,DE,ZW,,,52,teeth,,,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ES,ZW,,,38,teeth,,,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,CM,,,6,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,FR,MW,,,850,teeth,g,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,MW,,,500,teeth,g,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,MW,,2,,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,TZ,,20,,teeth,kg,T,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,ZW,,1,,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,GB,ZW,,,3,teeth,,,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ID,ZA,,,1,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IN,MW,,,450,teeth,g,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,IT,ZW,,,1,teeth,,,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,JP,MW,,,850,teeth,g,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,TW,MW,,,8,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,UG,27,,teeth,,T,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,HK,XX,15,,teeth,,T,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,MW,,,650,teeth,g,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,MW,,,2,teeth,kg,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,MW,,,1,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,MW,,3,,teeth,,,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,TZ,,12,,teeth,,,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,15,,teeth,,T,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,US,ZW,,,52,teeth,,,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,MW,,,400,teeth,g,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,MW,,,1,teeth,,P,
1987,III,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,ZA,ZW,,,22,teeth,,,
1987,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,,102,teeth,,P,W
1987,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DK,GL,,,2,teeth,,T,W
1987,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,FO,GL,,,2,teeth,,P,W
1987,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,GB,GL,,,2,teeth,,P,W
1987,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,NO,GL,,,4,teeth,,P,W
1988,I,Balaena spp.,Mammalia,Cetacea,Balaenidae,Balaena,US,HK,XX,1,,teeth,,,
1988,I,Balaenoptera borealis,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,GB,ZA,,,4,teeth,,P,
1988,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,ES,TZ,,1,,teeth,,H,
1988,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,GB,AU,,,14,teeth,,P,
1988,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,SA,ZW,,,25,teeth,,,
1988,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,GB,AU,,,15,teeth,,P,
1988,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,TH,XX,2,,teeth,,,
1988,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,DK,GL,,,24,teeth,,P,W
1988,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,HK,CL,,330,,teeth,kg,T,
1988,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,GB,XX,1,,teeth,,T,
1988,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,GB,XX,2,,teeth,,,I
1988,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,NL,,1,,teeth,,,
1988,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,US,XX,,1,,teeth,,,I
1988,II,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CA,US,,,63,teeth,,,
1988,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,US,CA,,,1,teeth,,T,
1988,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,AU,ZW,,,1,teeth,,,
1988,II,Papio ursinus,Mammalia,Primates,Cercopithecidae,Papio,US,ZW,,,4,teeth,,,
1988,II,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,DE,ZW,,12,,teeth,,H,
1988,II,Globicephala melas,Mammalia,Cetacea,Delphinidae,Globicephala,XX,US,IS,,250,teeth,,,
1988,II,Orcinus orca,Mammalia,Cetacea,Delphinidae,Orcinus,DK,GL,,,1,teeth,,P,W
1988,II,Orcinus orca,Mammalia,Cetacea,Delphinidae,Orcinus,US,MX,,2,,teeth,,,
1988,II,Pseudorca crassidens,Mammalia,Cetacea,Delphinidae,Pseudorca,CA,US,CA,,1,teeth,,,
1988,II,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CA,NG,,2,,teeth,,P,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AT,ZW,,,1,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,AU,ZW,,,4,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CA,ZM,,1,1,teeth,,P,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,GB,NG,,2,teeth,,P,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,ZW,,,2,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CY,MW,,,2,teeth,kg,P,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DD,ZW,,,1,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZA,,1,,teeth,,H,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,4,,teeth,,H,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,DE,ZW,,,4,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ES,ZW,,,4,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,CG,,,2,teeth,,P,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,,4,teeth,,H,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,TZ,,3,,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,FR,ZW,,2,9,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,AU,,,1,teeth,,P,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,GB,GB,,1,,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,SE,ZW,,,11,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,BE,CD,1,,teeth,,T,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ET,,2,,teeth,,,I
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,KE,,2,,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,,10,teeth,,H,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZA,,2,,teeth,,T,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,4,,teeth,,T,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,ZW,,,10,teeth,,,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZW,,8,,teeth,,H,
1988,II,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,ZA,ZW,,,2,teeth,,,
1988,II,Panthera leo,Mammalia,Carnivora,Felidae,Panthera,US,ZA,,5,,teeth,,T,
